Fecha,CCAA,Provincia,Tipo_Producto,Producto_slug,Consumo_Tm,source_file
2023-01,Castilla - La Mancha,Cuenca,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Cuenca,QUEROSENO AVIACIÓN,QuerosenoAviacion,28,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,GLP,GLP,805,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,GASÓLEO A,GasoleoA,12848,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,GASÓLEO B,GasoleoB,6502,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,GASÓLEO C,GasoleoC,2085,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,2506,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,74,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,OTROS GASOLEOS,OtrosGasoleos,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Guadalajara,QUEROSENO AVIACIÓN,QuerosenoAviacion,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,FUELÓLEO  BIA,Fueloleo_BIA,90,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,GLP,GLP,3147,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,GASÓLEO A,GasoleoA,29976,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,GASÓLEO B,GasoleoB,14722,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,GASÓLEO C,GasoleoC,6466,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,5361,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,194,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,OTRAS GASOLINAS,OtrasGasolinas,24,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,OTROS GASOLEOS,OtrosGasoleos,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Castilla - La Mancha,Toledo,QUEROSENO AVIACIÓN,QuerosenoAviacion,33,ds_14200_1.csv
2023-01,Castilla y León,Burgos,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Castilla y León,Burgos,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Castilla y León,Burgos,FUELÓLEO  BIA,Fueloleo_BIA,746,ds_14200_1.csv
2023-01,Castilla y León,Burgos,GLP,GLP,1133,ds_14200_1.csv
2023-01,Castilla y León,Burgos,GASÓLEO A,GasoleoA,19251,ds_14200_1.csv
2023-01,Castilla y León,Burgos,GASÓLEO B,GasoleoB,5993,ds_14200_1.csv
2023-01,Castilla y León,Burgos,GASÓLEO C,GasoleoC,1441,ds_14200_1.csv
2023-01,Castilla y León,Burgos,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,2922,ds_14200_1.csv
2023-01,Castilla y León,Burgos,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,133,ds_14200_1.csv
2023-01,Castilla y León,Burgos,OTRAS GASOLINAS,OtrasGasolinas,7,ds_14200_1.csv
2023-01,Castilla y León,Burgos,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Castilla y León,Burgos,OTROS GASOLEOS,OtrosGasoleos,0,ds_14200_1.csv
2023-01,Castilla y León,Burgos,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Castilla y León,Burgos,QUEROSENO AVIACIÓN,QuerosenoAviacion,1,ds_14200_1.csv
2023-01,Castilla y León,León,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Castilla y León,León,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Castilla y León,León,FUELÓLEO  BIA,Fueloleo_BIA,124,ds_14200_1.csv
2023-01,Castilla y León,León,GLP,GLP,1839,ds_14200_1.csv
2023-01,Castilla y León,León,GASÓLEO A,GasoleoA,18680,ds_14200_1.csv
2023-01,Castilla y León,León,GASÓLEO B,GasoleoB,6496,ds_14200_1.csv
2023-01,Castilla y León,León,GASÓLEO C,GasoleoC,6658,ds_14200_1.csv
2023-01,Castilla y León,León,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,3312,ds_14200_1.csv
2023-01,Castilla y León,León,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,130,ds_14200_1.csv
2023-01,Castilla y León,León,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14200_1.csv
2023-01,Castilla y León,León,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Castilla y León,León,OTROS GASOLEOS,OtrosGasoleos,0,ds_14200_1.csv
2023-01,Castilla y León,León,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Castilla y León,León,QUEROSENO AVIACIÓN,QuerosenoAviacion,35,ds_14200_1.csv
2023-01,Castilla y León,Palencia,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Castilla y León,Palencia,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Castilla y León,Palencia,FUELÓLEO  BIA,Fueloleo_BIA,26,ds_14200_1.csv
2023-01,Castilla y León,Palencia,GLP,GLP,524,ds_14200_1.csv
2023-01,Castilla y León,Palencia,GASÓLEO A,GasoleoA,10671,ds_14200_1.csv
2023-01,Castilla y León,Palencia,GASÓLEO B,GasoleoB,2856,ds_14200_1.csv
2023-01,Castilla y León,Palencia,GASÓLEO C,GasoleoC,886,ds_14200_1.csv
2023-01,Castilla y León,Palencia,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,1035,ds_14200_1.csv
2023-01,Castilla y León,Palencia,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,46,ds_14200_1.csv
2023-01,Castilla y León,Palencia,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14200_1.csv
2023-01,Castilla y León,Palencia,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Castilla y León,Palencia,OTROS GASOLEOS,OtrosGasoleos,0,ds_14200_1.csv
2023-01,Castilla y León,Palencia,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Castilla y León,Palencia,QUEROSENO AVIACIÓN,QuerosenoAviacion,0,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,FUELÓLEO  BIA,Fueloleo_BIA,298,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,GLP,GLP,1201,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,GASÓLEO A,GasoleoA,16513,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,GASÓLEO B,GasoleoB,4246,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,GASÓLEO C,GasoleoC,3221,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,2235,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,83,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,OTRAS GASOLINAS,OtrasGasolinas,9,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,OTROS GASOLEOS,OtrosGasoleos,0,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Castilla y León,Salamanca,QUEROSENO AVIACIÓN,QuerosenoAviacion,6,ds_14200_1.csv
2023-01,Castilla y León,Segovia,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Castilla y León,Segovia,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Castilla y León,Segovia,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14200_1.csv
2023-01,Castilla y León,Segovia,GLP,GLP,1005,ds_14200_1.csv
2023-01,Castilla y León,Segovia,GASÓLEO A,GasoleoA,7400,ds_14200_1.csv
2023-01,Castilla y León,Segovia,GASÓLEO B,GasoleoB,4311,ds_14200_1.csv
2023-01,Castilla y León,Segovia,GASÓLEO C,GasoleoC,1154,ds_14200_1.csv
2023-01,Castilla y León,Segovia,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,1573,ds_14200_1.csv
2023-01,Castilla y León,Segovia,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,65,ds_14200_1.csv
2023-01,Castilla y León,Segovia,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14200_1.csv
2023-01,Castilla y León,Segovia,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Castilla y León,Segovia,OTROS GASOLEOS,OtrosGasoleos,0,ds_14200_1.csv
2023-01,Castilla y León,Segovia,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Castilla y León,Segovia,QUEROSENO AVIACIÓN,QuerosenoAviacion,0,ds_14200_1.csv
2023-01,Castilla y León,Soria,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Castilla y León,Soria,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Castilla y León,Soria,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14200_1.csv
2023-01,Castilla y León,Soria,GLP,GLP,336,ds_14200_1.csv
2023-01,Castilla y León,Soria,GASÓLEO A,GasoleoA,4965,ds_14200_1.csv
2023-01,Castilla y León,Soria,GASÓLEO B,GasoleoB,2266,ds_14200_1.csv
2023-01,Castilla y León,Soria,GASÓLEO C,GasoleoC,1118,ds_14200_1.csv
2023-01,Castilla y León,Soria,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,737,ds_14200_1.csv
2023-01,Castilla y León,Soria,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,34,ds_14200_1.csv
2023-01,Castilla y León,Soria,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14200_1.csv
2023-01,Castilla y León,Soria,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Castilla y León,Soria,OTROS GASOLEOS,OtrosGasoleos,0,ds_14200_1.csv
2023-01,Castilla y León,Soria,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Castilla y León,Soria,QUEROSENO AVIACIÓN,QuerosenoAviacion,0,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,FUELÓLEO  BIA,Fueloleo_BIA,21,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,GLP,GLP,1382,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,GASÓLEO A,GasoleoA,17989,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,GASÓLEO B,GasoleoB,5696,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,GASÓLEO C,GasoleoC,2184,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,3730,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,137,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,OTRAS GASOLINAS,OtrasGasolinas,2,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,OTROS GASOLEOS,OtrosGasoleos,0,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Castilla y León,Valladolid,QUEROSENO AVIACIÓN,QuerosenoAviacion,102,ds_14200_1.csv
2023-01,Castilla y León,Zamora,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Castilla y León,Zamora,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Castilla y León,Zamora,FUELÓLEO  BIA,Fueloleo_BIA,40,ds_14200_1.csv
2023-01,Castilla y León,Zamora,GLP,GLP,657,ds_14200_1.csv
2023-01,Castilla y León,Zamora,GASÓLEO A,GasoleoA,12925,ds_14200_1.csv
2023-01,Castilla y León,Zamora,GASÓLEO B,GasoleoB,4724,ds_14200_1.csv
2023-01,Castilla y León,Zamora,GASÓLEO C,GasoleoC,643,ds_14200_1.csv
2023-01,Castilla y León,Zamora,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,1313,ds_14200_1.csv
2023-01,Castilla y León,Zamora,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,77,ds_14200_1.csv
2023-01,Castilla y León,Zamora,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14200_1.csv
2023-01,Castilla y León,Zamora,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Castilla y León,Zamora,OTROS GASOLEOS,OtrosGasoleos,0,ds_14200_1.csv
2023-01,Castilla y León,Zamora,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Castilla y León,Zamora,QUEROSENO AVIACIÓN,QuerosenoAviacion,0,ds_14200_1.csv
2023-01,Castilla y León,Ávila,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Castilla y León,Ávila,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Castilla y León,Ávila,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14200_1.csv
2023-01,Castilla y León,Ávila,GLP,GLP,1011,ds_14200_1.csv
2023-01,Castilla y León,Ávila,GASÓLEO A,GasoleoA,5676,ds_14200_1.csv
2023-01,Castilla y León,Ávila,GASÓLEO B,GasoleoB,3261,ds_14200_1.csv
2023-01,Castilla y León,Ávila,GASÓLEO C,GasoleoC,953,ds_14200_1.csv
2023-01,Castilla y León,Ávila,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,1194,ds_14200_1.csv
2023-01,Castilla y León,Ávila,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,41,ds_14200_1.csv
2023-01,Castilla y León,Ávila,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14200_1.csv
2023-01,Castilla y León,Ávila,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Castilla y León,Ávila,OTROS GASOLEOS,OtrosGasoleos,0,ds_14200_1.csv
2023-01,Castilla y León,Ávila,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Castilla y León,Ávila,QUEROSENO AVIACIÓN,QuerosenoAviacion,9,ds_14200_1.csv
2023-01,Cataluña,Barcelona,BIODIESEL,Biodiesel,85,ds_14200_1.csv
2023-01,Cataluña,Barcelona,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Cataluña,Barcelona,FUELÓLEO  BIA,Fueloleo_BIA,186,ds_14200_1.csv
2023-01,Cataluña,Barcelona,GLP,GLP,8315,ds_14200_1.csv
2023-01,Cataluña,Barcelona,GASÓLEO A,GasoleoA,132894,ds_14200_1.csv
2023-01,Cataluña,Barcelona,GASÓLEO B,GasoleoB,20720,ds_14200_1.csv
2023-01,Cataluña,Barcelona,GASÓLEO C,GasoleoC,5548,ds_14200_1.csv
2023-01,Cataluña,Barcelona,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,44168,ds_14200_1.csv
2023-01,Cataluña,Barcelona,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1905,ds_14200_1.csv
2023-01,Cataluña,Barcelona,OTRAS GASOLINAS,OtrasGasolinas,40,ds_14200_1.csv
2023-01,Cataluña,Barcelona,OTROS FUELÓLEOS,OtrosFueloleos,65379,ds_14200_1.csv
2023-01,Cataluña,Barcelona,OTROS GASOLEOS,OtrosGasoleos,39987,ds_14200_1.csv
2023-01,Cataluña,Barcelona,OTROS QUEROSENOS,OtrosQueroseno,3,ds_14200_1.csv
2023-01,Cataluña,Barcelona,QUEROSENO AVIACIÓN,QuerosenoAviacion,69024,ds_14200_1.csv
2023-01,Cataluña,Girona,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Cataluña,Girona,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Cataluña,Girona,FUELÓLEO  BIA,Fueloleo_BIA,430,ds_14200_1.csv
2023-01,Cataluña,Girona,GLP,GLP,4797,ds_14200_1.csv
2023-01,Cataluña,Girona,GASÓLEO A,GasoleoA,89689,ds_14200_1.csv
2023-01,Cataluña,Girona,GASÓLEO B,GasoleoB,6199,ds_14200_1.csv
2023-01,Cataluña,Girona,GASÓLEO C,GasoleoC,2906,ds_14200_1.csv
2023-01,Cataluña,Girona,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,10412,ds_14200_1.csv
2023-01,Cataluña,Girona,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,497,ds_14200_1.csv
2023-01,Cataluña,Girona,OTRAS GASOLINAS,OtrasGasolinas,2,ds_14200_1.csv
2023-01,Cataluña,Girona,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Cataluña,Girona,OTROS GASOLEOS,OtrosGasoleos,228,ds_14200_1.csv
2023-01,Cataluña,Girona,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Cataluña,Girona,QUEROSENO AVIACIÓN,QuerosenoAviacion,304,ds_14200_1.csv
2023-01,Cataluña,Lleida,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Cataluña,Lleida,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Cataluña,Lleida,FUELÓLEO  BIA,Fueloleo_BIA,530,ds_14200_1.csv
2023-01,Cataluña,Lleida,GLP,GLP,3885,ds_14200_1.csv
2023-01,Cataluña,Lleida,GASÓLEO A,GasoleoA,21912,ds_14200_1.csv
2023-01,Cataluña,Lleida,GASÓLEO B,GasoleoB,8545,ds_14200_1.csv
2023-01,Cataluña,Lleida,GASÓLEO C,GasoleoC,1547,ds_14200_1.csv
2023-01,Cataluña,Lleida,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,4097,ds_14200_1.csv
2023-01,Cataluña,Lleida,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,178,ds_14200_1.csv
2023-01,Cataluña,Lleida,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14200_1.csv
2023-01,Cataluña,Lleida,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14200_1.csv
2023-01,Cataluña,Lleida,OTROS GASOLEOS,OtrosGasoleos,0,ds_14200_1.csv
2023-01,Cataluña,Lleida,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Cataluña,Lleida,QUEROSENO AVIACIÓN,QuerosenoAviacion,89,ds_14200_1.csv
2023-01,Cataluña,Tarragona,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Cataluña,Tarragona,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Cataluña,Tarragona,FUELÓLEO  BIA,Fueloleo_BIA,239,ds_14200_1.csv
2023-01,Cataluña,Tarragona,GLP,GLP,8205,ds_14200_1.csv
2023-01,Cataluña,Tarragona,GASÓLEO A,GasoleoA,28459,ds_14200_1.csv
2023-01,Cataluña,Tarragona,GASÓLEO B,GasoleoB,6406,ds_14200_1.csv
2023-01,Cataluña,Tarragona,GASÓLEO C,GasoleoC,905,ds_14200_1.csv
2023-01,Cataluña,Tarragona,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,8831,ds_14200_1.csv
2023-01,Cataluña,Tarragona,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,349,ds_14200_1.csv
2023-01,Cataluña,Tarragona,OTRAS GASOLINAS,OtrasGasolinas,10,ds_14200_1.csv
2023-01,Cataluña,Tarragona,OTROS FUELÓLEOS,OtrosFueloleos,1935,ds_14200_1.csv
2023-01,Cataluña,Tarragona,OTROS GASOLEOS,OtrosGasoleos,2411,ds_14200_1.csv
2023-01,Cataluña,Tarragona,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Cataluña,Tarragona,QUEROSENO AVIACIÓN,QuerosenoAviacion,63,ds_14200_1.csv
2023-01,Ceuta,Ceuta,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Ceuta,Ceuta,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Ceuta,Ceuta,FUELÓLEO  BIA,Fueloleo_BIA,2500,ds_14200_1.csv
2023-01,Ceuta,Ceuta,GLP,GLP,245,ds_14200_1.csv
2023-01,Ceuta,Ceuta,GASÓLEO A,GasoleoA,1009,ds_14200_1.csv
2023-01,Ceuta,Ceuta,GASÓLEO B,GasoleoB,0,ds_14200_1.csv
2023-01,Ceuta,Ceuta,GASÓLEO C,GasoleoC,1281,ds_14200_1.csv
2023-01,Ceuta,Ceuta,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,446,ds_14200_1.csv
2023-01,Ceuta,Ceuta,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,44,ds_14200_1.csv
2023-01,Ceuta,Ceuta,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14200_1.csv
2023-01,Ceuta,Ceuta,OTROS FUELÓLEOS,OtrosFueloleos,7127,ds_14200_1.csv
2023-01,Ceuta,Ceuta,OTROS GASOLEOS,OtrosGasoleos,4504,ds_14200_1.csv
2023-01,Ceuta,Ceuta,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Ceuta,Ceuta,QUEROSENO AVIACIÓN,QuerosenoAviacion,54,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,FUELÓLEO  BIA,Fueloleo_BIA,137,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,GLP,GLP,8621,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,GASÓLEO A,GasoleoA,42856,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,GASÓLEO B,GasoleoB,5757,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,GASÓLEO C,GasoleoC,1732,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,16580,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,624,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,OTRAS GASOLINAS,OtrasGasolinas,13,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,OTROS FUELÓLEOS,OtrosFueloleos,77,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,OTROS GASOLEOS,OtrosGasoleos,2114,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Comunitat Valenciana,Alicante/Alacant,QUEROSENO AVIACIÓN,QuerosenoAviacion,15863,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,BIODIESEL,Biodiesel,0,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,FUELÓLEO  BIA,Fueloleo_BIA,53,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,GLP,GLP,2335,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,GASÓLEO A,GasoleoA,18848,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,GASÓLEO B,GasoleoB,2606,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,GASÓLEO C,GasoleoC,278,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,5071,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,251,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,OTRAS GASOLINAS,OtrasGasolinas,8,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,OTROS FUELÓLEOS,OtrosFueloleos,404,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,OTROS GASOLEOS,OtrosGasoleos,11338,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14200_1.csv
2023-01,Comunitat Valenciana,Castellón/Castelló,QUEROSENO AVIACIÓN,QuerosenoAviacion,195,ds_14200_1.csv
2023-01,Comunitat Valenciana,Valencia/València,BIODIESEL,Biodiesel,52,ds_14200_1.csv
2023-01,Comunitat Valenciana,Valencia/València,BIOETANOL,Bioetanol,0,ds_14200_1.csv
2023-01,Comunitat Valenciana,Valencia/València,FUELÓLEO  BIA,Fueloleo_BIA,131,ds_14200_1.csv
2023-01,Comunitat Valenciana,Valencia/València,GLP,GLP,7224,ds_14200_1.csv
2023-01,Comunitat Valenciana,Valencia/València,GASÓLEO A,GasoleoA,82882,ds_14200_1.csv
2023-01,Comunitat Valenciana,Valencia/València,GASÓLEO B,GasoleoB,10675,ds_14200_1.csv
2023-01,Comunitat Valenciana,Valencia/València,GASÓLEO C,GasoleoC,1419,ds_14200_1.csv
2023-01,Comunitat Valenciana,Valencia/València,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,20612,ds_14200_1.csv
2023-01,Comunitat Valenciana,Valencia/València,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,673,ds_14200_1.csv
2023-01,Comunitat Valenciana,Valencia/València,OTRAS GASOLINAS,OtrasGasolinas,23,ds_14200_1.csv
2023-01,Comunitat Valenciana,Valencia/València,OTROS FUELÓLEOS,OtrosFueloleos,21425,ds_14200_1.csv
