Fecha Precio;Provincia;Producto;Promedio de Pai Diario CUBO €/litro;Promedio de Pvp Diario CUBO €/litro
2023-04-27;Zaragoza;Gasolina 98 E5;0,991;1,809
2023-04-27;Zaragoza;Gasóleo A habitual;0,836;1,47
2023-04-27;Zaragoza;Gasóleo Premium;0,912;1,563
2023-04-28;Albacete;Gasolina 95 E5;0,867;1,621
2023-04-28;Albacete;Gasolina 98 E5;0,963;1,775
2023-04-28;Albacete;Gasóleo A habitual;0,836;1,47
2023-04-28;Albacete;Gasóleo Premium;0,905;1,553
2023-04-28;Alicante/Alacant;Gasolina 95 E5;0,885;1,643
2023-04-28;Alicante/Alacant;Gasolina 98 E5;1,001;1,821
2023-04-28;Alicante/Alacant;Gasóleo A habitual;0,824;1,456
2023-04-28;Alicante/Alacant;Gasóleo Premium;0,914;1,564
2023-04-28;Almería;Gasolina 95 E5;0,841;1,589
2023-04-28;Almería;Gasolina 98 E5;0,965;1,778
2023-04-28;Almería;Gasóleo A habitual;0,825;1,457
2023-04-28;Almería;Gasóleo Premium;0,923;1,575
2023-04-28;Araba/Álava;Gasolina 95 E5;0,899;1,66
2023-04-28;Araba/Álava;Gasolina 98 E5;1,002;1,822
2023-04-28;Araba/Álava;Gasóleo A habitual;0,858;1,497
2023-04-28;Araba/Álava;Gasóleo Premium;0,953;1,612
2023-04-28;Asturias;Gasolina 95 E5;0,908;1,67
2023-04-28;Asturias;Gasolina 98 E5;1,003;1,824
2023-04-28;Asturias;Gasóleo A habitual;0,863;1,503
2023-04-28;Asturias;Gasóleo Premium;0,941;1,597
2023-04-28;Ávila;Gasolina 95 E5;0,884;1,642
2023-04-28;Ávila;Gasolina 98 E5;0,975;1,789
2023-04-28;Ávila;Gasóleo A habitual;0,845;1,481
2023-04-28;Ávila;Gasóleo Premium;0,921;1,573
2023-04-28;Badajoz;Gasolina 95 E5;0,861;1,613
2023-04-28;Badajoz;Gasolina 98 E5;0,968;1,782
2023-04-28;Badajoz;Gasóleo A habitual;0,82;1,451
2023-04-28;Badajoz;Gasóleo Premium;0,899;1,546
2023-04-28;Balears, Illes;Gasolina 95 E5;0,932;1,7
2023-04-28;Balears, Illes;Gasolina 98 E5;1,029;1,854
2023-04-28;Balears, Illes;Gasóleo A habitual;0,894;1,54
2023-04-28;Balears, Illes;Gasóleo Premium;0,957;1,617
2023-04-28;Barcelona;Gasolina 95 E5;0,877;1,633
2023-04-28;Barcelona;Gasolina 98 E5;0,998;1,818
2023-04-28;Barcelona;Gasóleo A habitual;0,808;1,437
2023-04-28;Barcelona;Gasóleo Premium;0,888;1,533
2023-04-28;Bizkaia;Gasolina 95 E5;0,901;1,662
2023-04-28;Bizkaia;Gasolina 98 E5;1,013;1,835
2023-04-28;Bizkaia;Gasóleo A habitual;0,852;1,489
2023-04-28;Bizkaia;Gasóleo Premium;0,938;1,593
2023-04-28;Burgos;Gasolina 95 E5;0,879;1,636
2023-04-28;Burgos;Gasolina 98 E5;0,99;1,808
2023-04-28;Burgos;Gasóleo A habitual;0,832;1,465
2023-04-28;Burgos;Gasóleo Premium;0,92;1,572
2023-04-28;Cáceres;Gasolina 95 E5;0,865;1,618
2023-04-28;Cáceres;Gasolina 98 E5;0,977;1,791
2023-04-28;Cáceres;Gasóleo A habitual;0,851;1,489
2023-04-28;Cáceres;Gasóleo Premium;0,941;1,597
2023-04-28;Cádiz;Gasolina 95 E5;0,851;1,602
2023-04-28;Cádiz;Gasolina 98 E5;0,946;1,755
2023-04-28;Cádiz;Gasóleo A habitual;0,825;1,457
2023-04-28;Cádiz;Gasóleo Premium;0,904;1,552
2023-04-28;Cantabria;Gasolina 95 E5;0,905;1,667
2023-04-28;Cantabria;Gasolina 98 E5;1,002;1,822
2023-04-28;Cantabria;Gasóleo A habitual;0,833;1,467
2023-04-28;Cantabria;Gasóleo Premium;0,921;1,573
2023-04-28;Castellón/Castelló;Gasolina 95 E5;0,892;1,651
2023-04-28;Castellón/Castelló;Gasolina 98 E5;0,996;1,814
2023-04-28;Castellón/Castelló;Gasóleo A habitual;0,848;1,485
2023-04-28;Castellón/Castelló;Gasóleo Premium;0,943;1,6
2023-04-28;Ceuta;Gasolina 95 E5;1,107;1,314
2023-04-28;Ceuta;Gasolina 98 E5;1,124;1,347
2023-04-28;Ceuta;Gasóleo A habitual;1,041;1,2
2023-04-28;Ceuta;Gasóleo Premium;1,08;1,24
2023-04-28;Ciudad Real;Gasolina 95 E5;0,852;1,603
2023-04-28;Ciudad Real;Gasolina 98 E5;0,978;1,793
2023-04-28;Ciudad Real;Gasóleo A habitual;0,831;1,465
2023-04-28;Ciudad Real;Gasóleo Premium;0,92;1,572
2023-04-28;Córdoba;Gasolina 95 E5;0,85;1,601
2023-04-28;Córdoba;Gasolina 98 E5;0,943;1,751
2023-04-28;Córdoba;Gasóleo A habitual;0,854;1,492
2023-04-28;Córdoba;Gasóleo Premium;0,927;1,581
2023-04-28;Coruña, A;Gasolina 95 E5;0,884;1,642
2023-04-28;Coruña, A;Gasolina 98 E5;0,978;1,793
2023-04-28;Coruña, A;Gasóleo A habitual;0,842;1,477
2023-04-28;Coruña, A;Gasóleo Premium;0,914;1,565
2023-04-28;Cuenca;Gasolina 95 E5;0,88;1,636
2023-04-28;Cuenca;Gasolina 98 E5;0,979;1,794
2023-04-28;Cuenca;Gasóleo A habitual;0,864;1,504
2023-04-28;Cuenca;Gasóleo Premium;0,968;1,629
2023-04-28;Gipuzkoa;Gasolina 95 E5;0,905;1,667
2023-04-28;Gipuzkoa;Gasolina 98 E5;0,997;1,816
2023-04-28;Gipuzkoa;Gasóleo A habitual;0,863;1,502
2023-04-28;Gipuzkoa;Gasóleo Premium;0,937;1,592
2023-04-28;Girona;Gasolina 95 E5;0,881;1,637
2023-04-28;Girona;Gasolina 98 E5;1;1,819
2023-04-28;Girona;Gasóleo A habitual;0,819;1,449
2023-04-28;Girona;Gasóleo Premium;0,904;1,552
2023-04-28;Granada;Gasolina 95 E5;0,86;1,613
2023-04-28;Granada;Gasolina 98 E5;0,956;1,766
2023-04-28;Granada;Gasóleo A habitual;0,828;1,46
2023-04-28;Granada;Gasóleo Premium;0,908;1,557
2023-04-28;Guadalajara;Gasolina 95 E5;0,876;1,631
2023-04-28;Guadalajara;Gasolina 98 E5;0,973;1,787
2023-04-28;Guadalajara;Gasóleo A habitual;0,856;1,495
2023-04-28;Guadalajara;Gasóleo Premium;0,927;1,58
2023-04-28;Huelva;Gasolina 95 E5;0,887;1,645
2023-04-28;Huelva;Gasolina 98 E5;1,006;1,827
2023-04-28;Huelva;Gasóleo A habitual;0,855;1,493
2023-04-28;Huelva;Gasóleo Premium;0,935;1,59
2023-04-28;Huesca;Gasolina 95 E5;0,865;1,618
2023-04-28;Huesca;Gasolina 98 E5;0,962;1,773
2023-04-28;Huesca;Gasóleo A habitual;0,83;1,463
2023-04-28;Huesca;Gasóleo Premium;0,91;1,56
2023-04-28;Jaén;Gasolina 95 E5;0,857;1,608
2023-04-28;Jaén;Gasolina 98 E5;0,962;1,774
2023-04-28;Jaén;Gasóleo A habitual;0,848;1,485
2023-04-28;Jaén;Gasóleo Premium;0,922;1,575
2023-04-28;León;Gasolina 95 E5;0,874;1,63
2023-04-28;León;Gasolina 98 E5;0,972;1,786
2023-04-28;León;Gasóleo A habitual;0,828;1,46
2023-04-28;León;Gasóleo Premium;0,897;1,544
2023-04-28;Lleida;Gasolina 95 E5;0,84;1,588
2023-04-28;Lleida;Gasolina 98 E5;0,96;1,771
2023-04-28;Lleida;Gasóleo A habitual;0,811;1,44
2023-04-28;Lleida;Gasóleo Premium;0,895;1,542
2023-04-28;Lugo;Gasolina 95 E5;0,863;1,617
2023-04-28;Lugo;Gasolina 98 E5;0,946;1,755
2023-04-28;Lugo;Gasóleo A habitual;0,845;1,481
2023-04-28;Lugo;Gasóleo Premium;0,92;1,571
2023-04-28;Madrid;Gasolina 95 E5;0,876;1,632
2023-04-28;Madrid;Gasolina 98 E5;0,986;1,803
2023-04-28;Madrid;Gasóleo A habitual;0,848;1,484
2023-04-28;Madrid;Gasóleo Premium;0,928;1,582
2023-04-28;Málaga;Gasolina 95 E5;0,891;1,65
2023-04-28;Málaga;Gasolina 98 E5;1,002;1,822
2023-04-28;Málaga;Gasóleo A habitual;0,855;1,493
2023-04-28;Málaga;Gasóleo Premium;0,942;1,598
2023-04-28;Melilla;Gasolina 95 E5;1,065;1,246
2023-04-28;Melilla;Gasóleo A habitual;1,015;1,118
2023-04-28;Melilla;Gasóleo Premium;1,052;1,157
2023-04-28;Murcia;Gasolina 95 E5;0,85;1,6
2023-04-28;Murcia;Gasolina 98 E5;0,946;1,755
2023-04-28;Murcia;Gasóleo A habitual;0,801;1,428
2023-04-28;Murcia;Gasóleo Premium;0,873;1,515
2023-04-28;Navarra;Gasolina 95 E5;0,886;1,644
2023-04-28;Navarra;Gasolina 98 E5;1,002;1,822
2023-04-28;Navarra;Gasóleo A habitual;0,824;1,455
2023-04-28;Navarra;Gasóleo Premium;0,914;1,564
2023-04-28;Ourense;Gasolina 95 E5;0,874;1,629
2023-04-28;Ourense;Gasolina 98 E5;0,969;1,782
2023-04-28;Ourense;Gasóleo A habitual;0,847;1,483
2023-04-28;Ourense;Gasóleo Premium;0,929;1,582
2023-04-28;Palencia;Gasolina 95 E5;0,862;1,615
2023-04-28;Palencia;Gasolina 98 E5;0,95;1,759
2023-04-28;Palencia;Gasóleo A habitual;0,833;1,467
2023-04-28;Palencia;Gasóleo Premium;0,912;1,563
2023-04-28;Palmas, Las;Gasolina 95 E5;1;1,292
2023-04-28;Palmas, Las;Gasolina 98 E5;1,138;1,43
2023-04-28;Palmas, Las;Gasóleo A habitual;1,057;1,305
2023-04-28;Palmas, Las;Gasóleo Premium;1,186;1,434
2023-04-28;Pontevedra;Gasolina 95 E5;0,868;1,622
2023-04-28;Pontevedra;Gasolina 98 E5;0,965;1,777
2023-04-28;Pontevedra;Gasóleo A habitual;0,844;1,48
2023-04-28;Pontevedra;Gasóleo Premium;0,924;1,576
2023-04-28;Rioja, La;Gasolina 95 E5;0,893;1,652
2023-04-28;Rioja, La;Gasolina 98 E5;0,998;1,817
2023-04-28;Rioja, La;Gasóleo A habitual;0,847;1,484
2023-04-28;Rioja, La;Gasóleo Premium;0,932;1,586
2023-04-28;Salamanca;Gasolina 95 E5;0,857;1,609
2023-04-28;Salamanca;Gasolina 98 E5;0,96;1,772
2023-04-28;Salamanca;Gasóleo A habitual;0,847;1,484
2023-04-28;Salamanca;Gasóleo Premium;0,934;1,589
2023-04-28;Santa Cruz de Tenerife;Gasolina 95 E5;0,984;1,275
2023-04-28;Santa Cruz de Tenerife;Gasolina 98 E5;1,106;1,397
2023-04-28;Santa Cruz de Tenerife;Gasóleo A habitual;1,031;1,278
2023-04-28;Santa Cruz de Tenerife;Gasóleo Premium;1,147;1,394
2023-04-28;Segovia;Gasolina 95 E5;0,862;1,615
2023-04-28;Segovia;Gasolina 98 E5;0,977;1,792
2023-04-28;Segovia;Gasóleo A habitual;0,819;1,45
2023-04-28;Segovia;Gasóleo Premium;0,906;1,555
2023-04-28;Sevilla;Gasolina 95 E5;0,859;1,611
2023-04-28;Sevilla;Gasolina 98 E5;0,975;1,789
2023-04-28;Sevilla;Gasóleo A habitual;0,846;1,483
2023-04-28;Sevilla;Gasóleo Premium;0,935;1,59
2023-04-28;Soria;Gasolina 95 E5;0,85;1,6
2023-04-28;Soria;Gasolina 98 E5;0,956;1,766
2023-04-28;Soria;Gasóleo A habitual;0,805;1,433
2023-04-28;Soria;Gasóleo Premium;0,867;1,508
2023-04-28;Tarragona;Gasolina 95 E5;0,867;1,621
2023-04-28;Tarragona;Gasolina 98 E5;0,982;1,798
2023-04-28;Tarragona;Gasóleo A habitual;0,81;1,438
2023-04-28;Tarragona;Gasóleo Premium;0,893;1,539
2023-04-28;Teruel;Gasolina 95 E5;0,865;1,619
2023-04-28;Teruel;Gasolina 98 E5;0,973;1,787
2023-04-28;Teruel;Gasóleo A habitual;0,855;1,494
2023-04-28;Teruel;Gasóleo Premium;0,939;1,595
2023-04-28;Toledo;Gasolina 95 E5;0,869;1,624
2023-04-28;Toledo;Gasolina 98 E5;0,97;1,783
2023-04-28;Toledo;Gasóleo A habitual;0,854;1,492
2023-04-28;Toledo;Gasóleo Premium;0,931;1,585
2023-04-28;Valencia/València;Gasolina 95 E5;0,881;1,638
2023-04-28;Valencia/València;Gasolina 98 E5;1,002;1,822
2023-04-28;Valencia/València;Gasóleo A habitual;0,835;1,469
2023-04-28;Valencia/València;Gasóleo Premium;0,927;1,58
2023-04-28;Valladolid;Gasolina 95 E5;0,863;1,617
2023-04-28;Valladolid;Gasolina 98 E5;0,971;1,785
2023-04-28;Valladolid;Gasóleo A habitual;0,807;1,435
2023-04-28;Valladolid;Gasóleo Premium;0,89;1,536
2023-04-28;Zamora;Gasolina 95 E5;0,87;1,625
2023-04-28;Zamora;Gasolina 98 E5;0,967;1,78
2023-04-28;Zamora;Gasóleo A habitual;0,858;1,497
2023-04-28;Zamora;Gasóleo Premium;0,938;1,594
2023-04-28;Zaragoza;Gasolina 95 E5;0,88;1,637
2023-04-28;Zaragoza;Gasolina 98 E5;0,998;1,818
2023-04-28;Zaragoza;Gasóleo A habitual;0,834;1,468
2023-04-28;Zaragoza;Gasóleo Premium;0,915;1,566
2023-04-29;Albacete;Gasolina 95 E5;0,863;1,616
2023-04-29;Albacete;Gasolina 98 E5;0,955;1,765
2023-04-29;Albacete;Gasóleo A habitual;0,828;1,461
2023-04-29;Albacete;Gasóleo Premium;0,892;1,538
2023-04-29;Alicante/Alacant;Gasolina 95 E5;0,876;1,632
2023-04-29;Alicante/Alacant;Gasolina 98 E5;0,986;1,803
2023-04-29;Alicante/Alacant;Gasóleo A habitual;0,817;1,448
2023-04-29;Alicante/Alacant;Gasóleo Premium;0,903;1,552
2023-04-29;Almería;Gasolina 95 E5;0,838;1,586
2023-04-29;Almería;Gasolina 98 E5;0,96;1,772
2023-04-29;Almería;Gasóleo A habitual;0,822;1,453
2023-04-29;Almería;Gasóleo Premium;0,916;1,566
2023-04-29;Araba/Álava;Gasolina 95 E5;0,892;1,651
2023-04-29;Araba/Álava;Gasolina 98 E5;0,989;1,807
2023-04-29;Araba/Álava;Gasóleo A habitual;0,852;1,489
2023-04-29;Araba/Álava;Gasóleo Premium;0,943;1,599
2023-04-29;Asturias;Gasolina 95 E5;0,901;1,663
2023-04-29;Asturias;Gasolina 98 E5;0,994;1,812
2023-04-29;Asturias;Gasóleo A habitual;0,857;1,496
2023-04-29;Asturias;Gasóleo Premium;0,932;1,587
2023-04-29;Ávila;Gasolina 95 E5;0,88;1,637
2023-04-29;Ávila;Gasolina 98 E5;0,969;1,782
2023-04-29;Ávila;Gasóleo A habitual;0,84;1,475
2023-04-29;Ávila;Gasóleo Premium;0,914;1,565
2023-04-29;Badajoz;Gasolina 95 E5;0,857;1,609
2023-04-29;Badajoz;Gasolina 98 E5;0,961;1,772
2023-04-29;Badajoz;Gasóleo A habitual;0,82;1,451
2023-04-29;Badajoz;Gasóleo Premium;0,896;1,543
2023-04-29;Balears, Illes;Gasolina 95 E5;0,929;1,696
2023-04-29;Balears, Illes;Gasolina 98 E5;1,024;1,849
2023-04-29;Balears, Illes;Gasóleo A habitual;0,891;1,536
2023-04-29;Balears, Illes;Gasóleo Premium;0,953;1,611
2023-04-29;Barcelona;Gasolina 95 E5;0,872;1,628
2023-04-29;Barcelona;Gasolina 98 E5;0,991;1,809
2023-04-29;Barcelona;Gasóleo A habitual;0,804;1,431
2023-04-29;Barcelona;Gasóleo Premium;0,88;1,523
2023-04-29;Bizkaia;Gasolina 95 E5;0,896;1,656
2023-04-29;Bizkaia;Gasolina 98 E5;1,002;1,823
2023-04-29;Bizkaia;Gasóleo A habitual;0,846;1,482
2023-04-29;Bizkaia;Gasóleo Premium;0,927;1,58
2023-04-29;Burgos;Gasolina 95 E5;0,875;1,63
2023-04-29;Burgos;Gasolina 98 E5;0,984;1,8
2023-04-29;Burgos;Gasóleo A habitual;0,827;1,459
2023-04-29;Burgos;Gasóleo Premium;0,914;1,565
2023-04-29;Cáceres;Gasolina 95 E5;0,86;1,612
2023-04-29;Cáceres;Gasolina 98 E5;0,966;1,779
2023-04-29;Cáceres;Gasóleo A habitual;0,849;1,486
2023-04-29;Cáceres;Gasóleo Premium;0,935;1,589
2023-04-29;Cádiz;Gasolina 95 E5;0,846;1,596
2023-04-29;Cádiz;Gasolina 98 E5;0,938;1,744
2023-04-29;Cádiz;Gasóleo A habitual;0,822;1,453
2023-04-29;Cádiz;Gasóleo Premium;0,898;1,545
2023-04-29;Cantabria;Gasolina 95 E5;0,901;1,662
2023-04-29;Cantabria;Gasolina 98 E5;0,996;1,815
2023-04-29;Cantabria;Gasóleo A habitual;0,833;1,466
2023-04-29;Cantabria;Gasóleo Premium;0,917;1,569
2023-04-29;Castellón/Castelló;Gasolina 95 E5;0,888;1,646
2023-04-29;Castellón/Castelló;Gasolina 98 E5;0,987;1,804
2023-04-29;Castellón/Castelló;Gasóleo A habitual;0,839;1,473
2023-04-29;Castellón/Castelló;Gasóleo Premium;0,927;1,58
2023-04-29;Ceuta;Gasolina 95 E5;1,105;1,312
2023-04-29;Ceuta;Gasolina 98 E5;1,124;1,347
2023-04-29;Ceuta;Gasóleo A habitual;1,039;1,198
2023-04-29;Ceuta;Gasóleo Premium;1,073;1,233
2023-04-29;Ciudad Real;Gasolina 95 E5;0,848;1,598
2023-04-29;Ciudad Real;Gasolina 98 E5;0,968;1,78
2023-04-29;Ciudad Real;Gasóleo A habitual;0,83;1,463
2023-04-29;Ciudad Real;Gasóleo Premium;0,915;1,566
2023-04-29;Córdoba;Gasolina 95 E5;0,846;1,596
2023-04-29;Córdoba;Gasolina 98 E5;0,936;1,742
2023-04-29;Córdoba;Gasóleo A habitual;0,846;1,483
2023-04-29;Córdoba;Gasóleo Premium;0,916;1,567
2023-04-29;Coruña, A;Gasolina 95 E5;0,883;1,64
2023-04-29;Coruña, A;Gasolina 98 E5;0,975;1,789
2023-04-29;Coruña, A;Gasóleo A habitual;0,838;1,473
2023-04-29;Coruña, A;Gasóleo Premium;0,908;1,558
2023-04-29;Cuenca;Gasolina 95 E5;0,876;1,632
2023-04-29;Cuenca;Gasolina 98 E5;0,973;1,788
2023-04-29;Cuenca;Gasóleo A habitual;0,855;1,493
2023-04-29;Cuenca;Gasóleo Premium;0,956;1,615
2023-04-29;Gipuzkoa;Gasolina 95 E5;0,899;1,659
2023-04-29;Gipuzkoa;Gasolina 98 E5;0,988;1,805
2023-04-29;Gipuzkoa;Gasóleo A habitual;0,856;1,494
2023-04-29;Gipuzkoa;Gasóleo Premium;0,927;1,581
2023-04-29;Girona;Gasolina 95 E5;0,876;1,632
2023-04-29;Girona;Gasolina 98 E5;0,994;1,812
2023-04-29;Girona;Gasóleo A habitual;0,819;1,449
2023-04-29;Girona;Gasóleo Premium;0,902;1,55
2023-04-29;Granada;Gasolina 95 E5;0,856;1,607
2023-04-29;Granada;Gasolina 98 E5;0,947;1,756
2023-04-29;Granada;Gasóleo A habitual;0,824;1,455
2023-04-29;Granada;Gasóleo Premium;0,901;1,549
2023-04-29;Guadalajara;Gasolina 95 E5;0,87;1,625
2023-04-29;Guadalajara;Gasolina 98 E5;0,964;1,776
2023-04-29;Guadalajara;Gasóleo A habitual;0,85;1,488
2023-04-29;Guadalajara;Gasóleo Premium;0,916;1,567
2023-04-29;Huelva;Gasolina 95 E5;0,883;1,64
2023-04-29;Huelva;Gasolina 98 E5;0,999;1,819
2023-04-29;Huelva;Gasóleo A habitual;0,85;1,486
2023-04-29;Huelva;Gasóleo Premium;0,926;1,579
2023-04-29;Huesca;Gasolina 95 E5;0,861;1,614
2023-04-29;Huesca;Gasolina 98 E5;0,953;1,763
2023-04-29;Huesca;Gasóleo A habitual;0,827;1,459
2023-04-29;Huesca;Gasóleo Premium;0,902;1,55
2023-04-29;Jaén;Gasolina 95 E5;0,853;1,604
2023-04-29;Jaén;Gasolina 98 E5;0,955;1,765
2023-04-29;Jaén;Gasóleo A habitual;0,846;1,483
2023-04-29;Jaén;Gasóleo Premium;0,919;1,57
2023-04-29;León;Gasolina 95 E5;0,87;1,624
2023-04-29;León;Gasolina 98 E5;0,964;1,776
2023-04-29;León;Gasóleo A habitual;0,82;1,451
2023-04-29;León;Gasóleo Premium;0,886;1,531
2023-04-29;Lleida;Gasolina 95 E5;0,837;1,585
2023-04-29;Lleida;Gasolina 98 E5;0,952;1,762
2023-04-29;Lleida;Gasóleo A habitual;0,808;1,436
2023-04-29;Lleida;Gasóleo Premium;0,886;1,531
2023-04-29;Lugo;Gasolina 95 E5;0,86;1,612
2023-04-29;Lugo;Gasolina 98 E5;0,94;1,747
2023-04-29;Lugo;Gasóleo A habitual;0,835;1,469
2023-04-29;Lugo;Gasóleo Premium;0,903;1,551
2023-04-29;Madrid;Gasolina 95 E5;0,872;1,627
2023-04-29;Madrid;Gasolina 98 E5;0,979;1,795
2023-04-29;Madrid;Gasóleo A habitual;0,84;1,475
2023-04-29;Madrid;Gasóleo Premium;0,917;1,568
2023-04-29;Málaga;Gasolina 95 E5;0,886;1,644
2023-04-29;Málaga;Gasolina 98 E5;0,993;1,812
2023-04-29;Málaga;Gasóleo A habitual;0,848;1,485
2023-04-29;Málaga;Gasóleo Premium;0,932;1,586
2023-04-29;Melilla;Gasolina 95 E5;1,063;1,245
2023-04-29;Melilla;Gasóleo A habitual;1,011;1,114
2023-04-29;Melilla;Gasóleo Premium;1,049;1,154
2023-04-29;Murcia;Gasolina 95 E5;0,845;1,595
2023-04-29;Murcia;Gasolina 98 E5;0,938;1,745
2023-04-29;Murcia;Gasóleo A habitual;0,795;1,421
2023-04-29;Murcia;Gasóleo Premium;0,864;1,504
2023-04-29;Navarra;Gasolina 95 E5;0,882;1,639
2023-04-29;Navarra;Gasolina 98 E5;0,993;1,811
2023-04-29;Navarra;Gasóleo A habitual;0,818;1,449
2023-04-29;Navarra;Gasóleo Premium;0,905;1,553
2023-04-29;Ourense;Gasolina 95 E5;0,872;1,627
2023-04-29;Ourense;Gasolina 98 E5;0,968;1,78
2023-04-29;Ourense;Gasóleo A habitual;0,842;1,477
2023-04-29;Ourense;Gasóleo Premium;0,918;1,57
2023-04-29;Palencia;Gasolina 95 E5;0,857;1,609
2023-04-29;Palencia;Gasolina 98 E5;0,942;1,749
2023-04-29;Palencia;Gasóleo A habitual;0,83;1,463
2023-04-29;Palencia;Gasóleo Premium;0,905;1,554
2023-04-29;Palmas, Las;Gasolina 95 E5;0,998;1,29
2023-04-29;Palmas, Las;Gasolina 98 E5;1,136;1,428
2023-04-29;Palmas, Las;Gasóleo A habitual;1,054;1,302
2023-04-29;Palmas, Las;Gasóleo Premium;1,184;1,432
2023-04-29;Pontevedra;Gasolina 95 E5;0,866;1,62
2023-04-29;Pontevedra;Gasolina 98 E5;0,961;1,772
2023-04-29;Pontevedra;Gasóleo A habitual;0,838;1,473
2023-04-29;Pontevedra;Gasóleo Premium;0,914;1,564
2023-04-29;Rioja, La;Gasolina 95 E5;0,885;1,643
2023-04-29;Rioja, La;Gasolina 98 E5;0,985;1,802
2023-04-29;Rioja, La;Gasóleo A habitual;0,84;1,474
2023-04-29;Rioja, La;Gasóleo Premium;0,919;1,571
2023-04-29;Salamanca;Gasolina 95 E5;0,853;1,604
2023-04-29;Salamanca;Gasolina 98 E5;0,955;1,766
2023-04-29;Salamanca;Gasóleo A habitual;0,84;1,475
2023-04-29;Salamanca;Gasóleo Premium;0,924;1,577
2023-04-29;Santa Cruz de Tenerife;Gasolina 95 E5;0,983;1,275
2023-04-29;Santa Cruz de Tenerife;Gasolina 98 E5;1,105;1,396
2023-04-29;Santa Cruz de Tenerife;Gasóleo A habitual;1,029;1,276
2023-04-29;Santa Cruz de Tenerife;Gasóleo Premium;1,144;1,392
2023-04-29;Segovia;Gasolina 95 E5;0,86;1,612
2023-04-29;Segovia;Gasolina 98 E5;0,973;1,787
2023-04-29;Segovia;Gasóleo A habitual;0,814;1,444
2023-04-29;Segovia;Gasóleo Premium;0,898;1,546
2023-04-29;Sevilla;Gasolina 95 E5;0,856;1,607
2023-04-29;Sevilla;Gasolina 98 E5;0,968;1,781
2023-04-29;Sevilla;Gasóleo A habitual;0,844;1,48
2023-04-29;Sevilla;Gasóleo Premium;0,93;1,584
2023-04-29;Soria;Gasolina 95 E5;0,846;1,596
2023-04-29;Soria;Gasolina 98 E5;0,947;1,756
2023-04-29;Soria;Gasóleo A habitual;0,801;1,428
2023-04-29;Soria;Gasóleo Premium;0,858;1,497
2023-04-29;Tarragona;Gasolina 95 E5;0,865;1,619
2023-04-29;Tarragona;Gasolina 98 E5;0,977;1,791
2023-04-29;Tarragona;Gasóleo A habitual;0,805;1,433
2023-04-29;Tarragona;Gasóleo Premium;0,884;1,528
2023-04-29;Teruel;Gasolina 95 E5;0,863;1,616
2023-04-29;Teruel;Gasolina 98 E5;0,969;1,782
2023-04-29;Teruel;Gasóleo A habitual;0,849;1,485
2023-04-29;Teruel;Gasóleo Premium;0,932;1,586
2023-04-29;Toledo;Gasolina 95 E5;0,867;1,621
2023-04-29;Toledo;Gasolina 98 E5;0,964;1,776
2023-04-29;Toledo;Gasóleo A habitual;0,85;1,487
2023-04-29;Toledo;Gasóleo Premium;0,925;1,578
2023-04-29;Valencia/València;Gasolina 95 E5;0,878;1,634
2023-04-29;Valencia/València;Gasolina 98 E5;0,995;1,813
2023-04-29;Valencia/València;Gasóleo A habitual;0,827;1,459
2023-04-29;Valencia/València;Gasóleo Premium;0,914;1,564
2023-04-29;Valladolid;Gasolina 95 E5;0,86;1,612
2023-04-29;Valladolid;Gasolina 98 E5;0,963;1,774
2023-04-29;Valladolid;Gasóleo A habitual;0,806;1,434
2023-04-29;Valladolid;Gasóleo Premium;0,885;1,53
2023-04-29;Zamora;Gasolina 95 E5;0,867;1,621
2023-04-29;Zamora;Gasolina 98 E5;0,961;1,773
2023-04-29;Zamora;Gasóleo A habitual;0,853;1,491
2023-04-29;Zamora;Gasóleo Premium;0,93;1,584
2023-04-29;Zaragoza;Gasolina 95 E5;0,877;1,633
2023-04-29;Zaragoza;Gasolina 98 E5;0,99;1,808
2023-04-29;Zaragoza;Gasóleo A habitual;0,828;1,46
2023-04-29;Zaragoza;Gasóleo Premium;0,905;1,553
2023-04-30;Albacete;Gasolina 95 E5;0,863;1,616
2023-04-30;Albacete;Gasolina 98 E5;0,954;1,765
2023-04-30;Albacete;Gasóleo A habitual;0,828;1,461
2023-04-30;Albacete;Gasóleo Premium;0,892;1,538
2023-04-30;Alicante/Alacant;Gasolina 95 E5;0,875;1,631
2023-04-30;Alicante/Alacant;Gasolina 98 E5;0,986;1,803
2023-04-30;Alicante/Alacant;Gasóleo A habitual;0,816;1,446
2023-04-30;Alicante/Alacant;Gasóleo Premium;0,902;1,55
2023-04-30;Almería;Gasolina 95 E5;0,838;1,586
2023-04-30;Almería;Gasolina 98 E5;0,96;1,771
2023-04-30;Almería;Gasóleo A habitual;0,821;1,452
2023-04-30;Almería;Gasóleo Premium;0,914;1,565
2023-04-30;Araba/Álava;Gasolina 95 E5;0,892;1,651
2023-04-30;Araba/Álava;Gasolina 98 E5;0,989;1,807
2023-04-30;Araba/Álava;Gasóleo A habitual;0,851;1,488
2023-04-30;Araba/Álava;Gasóleo Premium;0,942;1,599
2023-04-30;Asturias;Gasolina 95 E5;0,899;1,66
2023-04-30;Asturias;Gasolina 98 E5;0,992;1,81
2023-04-30;Asturias;Gasóleo A habitual;0,857;1,496
2023-04-30;Asturias;Gasóleo Premium;0,933;1,587
2023-04-30;Ávila;Gasolina 95 E5;0,879;1,635
