Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Ambos sexos	04 Balears, Illes	De 25 a 54 años	2022T4	9,86
Ambos sexos	04 Balears, Illes	De 25 a 54 años	2022T3	4,77
Ambos sexos	04 Balears, Illes	De 25 a 54 años	2022T2	8,77
Ambos sexos	04 Balears, Illes	De 25 a 54 años	2022T1	17,19
Ambos sexos	04 Balears, Illes	De 25 a 54 años	2021T4	14,16
Ambos sexos	04 Balears, Illes	De 25 a 54 años	2021T3	9,29
Ambos sexos	04 Balears, Illes	De 25 a 54 años	2021T2	14,11
Ambos sexos	04 Balears, Illes	De 25 a 54 años	2021T1	19,31
Ambos sexos	04 Balears, Illes	De 55 y más años	2023T4	9,95
Ambos sexos	04 Balears, Illes	De 55 y más años	2023T3	5,50
Ambos sexos	04 Balears, Illes	De 55 y más años	2023T2	6,36
Ambos sexos	04 Balears, Illes	De 55 y más años	2023T1	18,18
Ambos sexos	04 Balears, Illes	De 55 y más años	2022T4	10,39
Ambos sexos	04 Balears, Illes	De 55 y más años	2022T3	4,45
Ambos sexos	04 Balears, Illes	De 55 y más años	2022T2	6,05
Ambos sexos	04 Balears, Illes	De 55 y más años	2022T1	17,26
Ambos sexos	04 Balears, Illes	De 55 y más años	2021T4	13,12
Ambos sexos	04 Balears, Illes	De 55 y más años	2021T3	11,32
Ambos sexos	04 Balears, Illes	De 55 y más años	2021T2	9,70
Ambos sexos	04 Balears, Illes	De 55 y más años	2021T1	11,47
Ambos sexos	05 Canarias	Total	2023T4	16,19
Ambos sexos	05 Canarias	Total	2023T3	15,23
Ambos sexos	05 Canarias	Total	2023T2	15,25
Ambos sexos	05 Canarias	Total	2023T1	17,17
Ambos sexos	05 Canarias	Total	2022T4	14,57
Ambos sexos	05 Canarias	Total	2022T3	17,73
Ambos sexos	05 Canarias	Total	2022T2	17,76
Ambos sexos	05 Canarias	Total	2022T1	20,30
Ambos sexos	05 Canarias	Total	2021T4	18,94
Ambos sexos	05 Canarias	Total	2021T3	23,89
Ambos sexos	05 Canarias	Total	2021T2	24,71
Ambos sexos	05 Canarias	Total	2021T1	25,42
Ambos sexos	05 Canarias	Menores de 25 años	2023T4	34,51
Ambos sexos	05 Canarias	Menores de 25 años	2023T3	31,63
Ambos sexos	05 Canarias	Menores de 25 años	2023T2	32,21
Ambos sexos	05 Canarias	Menores de 25 años	2023T1	36,42
Ambos sexos	05 Canarias	Menores de 25 años	2022T4	35,16
Ambos sexos	05 Canarias	Menores de 25 años	2022T3	43,45
Ambos sexos	05 Canarias	Menores de 25 años	2022T2	42,27
Ambos sexos	05 Canarias	Menores de 25 años	2022T1	57,35
Ambos sexos	05 Canarias	Menores de 25 años	2021T4	52,16
Ambos sexos	05 Canarias	Menores de 25 años	2021T3	56,24
Ambos sexos	05 Canarias	Menores de 25 años	2021T2	52,36
Ambos sexos	05 Canarias	Menores de 25 años	2021T1	61,37
Ambos sexos	05 Canarias	25 y más años	2023T4	14,79
Ambos sexos	05 Canarias	25 y más años	2023T3	13,88
Ambos sexos	05 Canarias	25 y más años	2023T2	14,02
Ambos sexos	05 Canarias	25 y más años	2023T1	15,91
Ambos sexos	05 Canarias	25 y más años	2022T4	13,17
Ambos sexos	05 Canarias	25 y más años	2022T3	15,95
Ambos sexos	05 Canarias	25 y más años	2022T2	16,20
Ambos sexos	05 Canarias	25 y más años	2022T1	18,28
Ambos sexos	05 Canarias	25 y más años	2021T4	17,02
Ambos sexos	05 Canarias	25 y más años	2021T3	21,78
Ambos sexos	05 Canarias	25 y más años	2021T2	23,04
Ambos sexos	05 Canarias	25 y más años	2021T1	23,13
Ambos sexos	05 Canarias	De 16 a 19 años	2023T4	47,43
Ambos sexos	05 Canarias	De 16 a 19 años	2023T3	28,60
Ambos sexos	05 Canarias	De 16 a 19 años	2023T2	38,48
Ambos sexos	05 Canarias	De 16 a 19 años	2023T1	26,16
Ambos sexos	05 Canarias	De 16 a 19 años	2022T4	32,75
Ambos sexos	05 Canarias	De 16 a 19 años	2022T3	41,76
Ambos sexos	05 Canarias	De 16 a 19 años	2022T2	70,86
Ambos sexos	05 Canarias	De 16 a 19 años	2022T1	67,38
Ambos sexos	05 Canarias	De 16 a 19 años	2021T4	61,17
Ambos sexos	05 Canarias	De 16 a 19 años	2021T3	84,48
Ambos sexos	05 Canarias	De 16 a 19 años	2021T2	64,70
Ambos sexos	05 Canarias	De 16 a 19 años	2021T1	90,04
Ambos sexos	05 Canarias	De 20 a 24 años	2023T4	31,02
Ambos sexos	05 Canarias	De 20 a 24 años	2023T3	32,40
Ambos sexos	05 Canarias	De 20 a 24 años	2023T2	30,89
Ambos sexos	05 Canarias	De 20 a 24 años	2023T1	38,33
Ambos sexos	05 Canarias	De 20 a 24 años	2022T4	35,59
Ambos sexos	05 Canarias	De 20 a 24 años	2022T3	43,71
Ambos sexos	05 Canarias	De 20 a 24 años	2022T2	37,85
Ambos sexos	05 Canarias	De 20 a 24 años	2022T1	56,35
Ambos sexos	05 Canarias	De 20 a 24 años	2021T4	51,14
Ambos sexos	05 Canarias	De 20 a 24 años	2021T3	51,17
Ambos sexos	05 Canarias	De 20 a 24 años	2021T2	49,95
Ambos sexos	05 Canarias	De 20 a 24 años	2021T1	58,31
Ambos sexos	05 Canarias	De 25 a 54 años	2023T4	14,78
Ambos sexos	05 Canarias	De 25 a 54 años	2023T3	13,64
Ambos sexos	05 Canarias	De 25 a 54 años	2023T2	13,63
Ambos sexos	05 Canarias	De 25 a 54 años	2023T1	15,25
Ambos sexos	05 Canarias	De 25 a 54 años	2022T4	12,54
Ambos sexos	05 Canarias	De 25 a 54 años	2022T3	15,99
Ambos sexos	05 Canarias	De 25 a 54 años	2022T2	16,25
Ambos sexos	05 Canarias	De 25 a 54 años	2022T1	18,25
Ambos sexos	05 Canarias	De 25 a 54 años	2021T4	16,05
Ambos sexos	05 Canarias	De 25 a 54 años	2021T3	21,07
Ambos sexos	05 Canarias	De 25 a 54 años	2021T2	22,96
Ambos sexos	05 Canarias	De 25 a 54 años	2021T1	23,62
Ambos sexos	05 Canarias	De 55 y más años	2023T4	14,82
Ambos sexos	05 Canarias	De 55 y más años	2023T3	14,77
Ambos sexos	05 Canarias	De 55 y más años	2023T2	15,50
Ambos sexos	05 Canarias	De 55 y más años	2023T1	18,43
Ambos sexos	05 Canarias	De 55 y más años	2022T4	15,60
Ambos sexos	05 Canarias	De 55 y más años	2022T3	15,79
Ambos sexos	05 Canarias	De 55 y más años	2022T2	15,99
Ambos sexos	05 Canarias	De 55 y más años	2022T1	18,40
Ambos sexos	05 Canarias	De 55 y más años	2021T4	20,79
Ambos sexos	05 Canarias	De 55 y más años	2021T3	24,54
Ambos sexos	05 Canarias	De 55 y más años	2021T2	23,38
Ambos sexos	05 Canarias	De 55 y más años	2021T1	20,95
Ambos sexos	06 Cantabria	Total	2023T4	7,48
Ambos sexos	06 Cantabria	Total	2023T3	7,48
Ambos sexos	06 Cantabria	Total	2023T2	8,12
Ambos sexos	06 Cantabria	Total	2023T1	9,29
Ambos sexos	06 Cantabria	Total	2022T4	10,34
Ambos sexos	06 Cantabria	Total	2022T3	8,61
Ambos sexos	06 Cantabria	Total	2022T2	8,17
Ambos sexos	06 Cantabria	Total	2022T1	10,53
Ambos sexos	06 Cantabria	Total	2021T4	11,52
Ambos sexos	06 Cantabria	Total	2021T3	10,04
Ambos sexos	06 Cantabria	Total	2021T2	12,43
Ambos sexos	06 Cantabria	Total	2021T1	11,88
Ambos sexos	06 Cantabria	Menores de 25 años	2023T4	21,98
Ambos sexos	06 Cantabria	Menores de 25 años	2023T3	16,02
Ambos sexos	06 Cantabria	Menores de 25 años	2023T2	19,96
Ambos sexos	06 Cantabria	Menores de 25 años	2023T1	24,07
Ambos sexos	06 Cantabria	Menores de 25 años	2022T4	26,56
Ambos sexos	06 Cantabria	Menores de 25 años	2022T3	18,60
Ambos sexos	06 Cantabria	Menores de 25 años	2022T2	28,75
Ambos sexos	06 Cantabria	Menores de 25 años	2022T1	29,19
Ambos sexos	06 Cantabria	Menores de 25 años	2021T4	26,60
Ambos sexos	06 Cantabria	Menores de 25 años	2021T3	19,87
Ambos sexos	06 Cantabria	Menores de 25 años	2021T2	36,87
Ambos sexos	06 Cantabria	Menores de 25 años	2021T1	28,62
Ambos sexos	06 Cantabria	25 y más años	2023T4	6,81
Ambos sexos	06 Cantabria	25 y más años	2023T3	6,90
Ambos sexos	06 Cantabria	25 y más años	2023T2	7,50
Ambos sexos	06 Cantabria	25 y más años	2023T1	8,48
Ambos sexos	06 Cantabria	25 y más años	2022T4	9,56
Ambos sexos	06 Cantabria	25 y más años	2022T3	8,05
Ambos sexos	06 Cantabria	25 y más años	2022T2	7,09
Ambos sexos	06 Cantabria	25 y más años	2022T1	9,71
Ambos sexos	06 Cantabria	25 y más años	2021T4	10,84
Ambos sexos	06 Cantabria	25 y más años	2021T3	9,47
Ambos sexos	06 Cantabria	25 y más años	2021T2	11,27
Ambos sexos	06 Cantabria	25 y más años	2021T1	11,33
Ambos sexos	06 Cantabria	De 16 a 19 años	2023T4	18,55
Ambos sexos	06 Cantabria	De 16 a 19 años	2023T3	27,47
Ambos sexos	06 Cantabria	De 16 a 19 años	2023T2	17,66
Ambos sexos	06 Cantabria	De 16 a 19 años	2023T1	53,81
Ambos sexos	06 Cantabria	De 16 a 19 años	2022T4	39,03
Ambos sexos	06 Cantabria	De 16 a 19 años	2022T3	34,12
Ambos sexos	06 Cantabria	De 16 a 19 años	2022T2	54,60
Ambos sexos	06 Cantabria	De 16 a 19 años	2022T1	58,09
Ambos sexos	06 Cantabria	De 16 a 19 años	2021T4	53,73
Ambos sexos	06 Cantabria	De 16 a 19 años	2021T3	26,48
Ambos sexos	06 Cantabria	De 16 a 19 años	2021T2	62,17
Ambos sexos	06 Cantabria	De 16 a 19 años	2021T1	24,89
Ambos sexos	06 Cantabria	De 20 a 24 años	2023T4	22,22
Ambos sexos	06 Cantabria	De 20 a 24 años	2023T3	14,00
Ambos sexos	06 Cantabria	De 20 a 24 años	2023T2	20,28
Ambos sexos	06 Cantabria	De 20 a 24 años	2023T1	21,74
Ambos sexos	06 Cantabria	De 20 a 24 años	2022T4	25,29
Ambos sexos	06 Cantabria	De 20 a 24 años	2022T3	16,87
Ambos sexos	06 Cantabria	De 20 a 24 años	2022T2	24,88
Ambos sexos	06 Cantabria	De 20 a 24 años	2022T1	25,15
Ambos sexos	06 Cantabria	De 20 a 24 años	2021T4	24,89
Ambos sexos	06 Cantabria	De 20 a 24 años	2021T3	18,43
Ambos sexos	06 Cantabria	De 20 a 24 años	2021T2	34,95
Ambos sexos	06 Cantabria	De 20 a 24 años	2021T1	29,03
Ambos sexos	06 Cantabria	De 25 a 54 años	2023T4	7,06
Ambos sexos	06 Cantabria	De 25 a 54 años	2023T3	6,62
Ambos sexos	06 Cantabria	De 25 a 54 años	2023T2	7,64
Ambos sexos	06 Cantabria	De 25 a 54 años	2023T1	7,92
Ambos sexos	06 Cantabria	De 25 a 54 años	2022T4	9,49
Ambos sexos	06 Cantabria	De 25 a 54 años	2022T3	8,46
Ambos sexos	06 Cantabria	De 25 a 54 años	2022T2	7,04
Ambos sexos	06 Cantabria	De 25 a 54 años	2022T1	10,28
Ambos sexos	06 Cantabria	De 25 a 54 años	2021T4	11,48
Ambos sexos	06 Cantabria	De 25 a 54 años	2021T3	9,24
Ambos sexos	06 Cantabria	De 25 a 54 años	2021T2	12,60
Ambos sexos	06 Cantabria	De 25 a 54 años	2021T1	11,87
Ambos sexos	06 Cantabria	De 55 y más años	2023T4	5,98
Ambos sexos	06 Cantabria	De 55 y más años	2023T3	7,83
Ambos sexos	06 Cantabria	De 55 y más años	2023T2	7,03
Ambos sexos	06 Cantabria	De 55 y más años	2023T1	10,32
Ambos sexos	06 Cantabria	De 55 y más años	2022T4	9,79
Ambos sexos	06 Cantabria	De 55 y más años	2022T3	6,72
Ambos sexos	06 Cantabria	De 55 y más años	2022T2	7,27
Ambos sexos	06 Cantabria	De 55 y más años	2022T1	7,77
Ambos sexos	06 Cantabria	De 55 y más años	2021T4	8,65
Ambos sexos	06 Cantabria	De 55 y más años	2021T3	10,25
Ambos sexos	06 Cantabria	De 55 y más años	2021T2	6,65
Ambos sexos	06 Cantabria	De 55 y más años	2021T1	9,46
Ambos sexos	07 Castilla y León	Total	2023T4	9,50
Ambos sexos	07 Castilla y León	Total	2023T3	9,47
Ambos sexos	07 Castilla y León	Total	2023T2	9,06
Ambos sexos	07 Castilla y León	Total	2023T1	10,28
Ambos sexos	07 Castilla y León	Total	2022T4	8,83
Ambos sexos	07 Castilla y León	Total	2022T3	8,91
Ambos sexos	07 Castilla y León	Total	2022T2	10,19
Ambos sexos	07 Castilla y León	Total	2022T1	11,08
Ambos sexos	07 Castilla y León	Total	2021T4	10,33
Ambos sexos	07 Castilla y León	Total	2021T3	10,05
Ambos sexos	07 Castilla y León	Total	2021T2	12,59
Ambos sexos	07 Castilla y León	Total	2021T1	12,64
Ambos sexos	07 Castilla y León	Menores de 25 años	2023T4	29,49
Ambos sexos	07 Castilla y León	Menores de 25 años	2023T3	23,59
Ambos sexos	07 Castilla y León	Menores de 25 años	2023T2	26,81
Ambos sexos	07 Castilla y León	Menores de 25 años	2023T1	29,36
Ambos sexos	07 Castilla y León	Menores de 25 años	2022T4	21,65
Ambos sexos	07 Castilla y León	Menores de 25 años	2022T3	21,35
Ambos sexos	07 Castilla y León	Menores de 25 años	2022T2	35,07
Ambos sexos	07 Castilla y León	Menores de 25 años	2022T1	28,21
Ambos sexos	07 Castilla y León	Menores de 25 años	2021T4	27,27
Ambos sexos	07 Castilla y León	Menores de 25 años	2021T3	27,53
Ambos sexos	07 Castilla y León	Menores de 25 años	2021T2	32,40
Ambos sexos	07 Castilla y León	Menores de 25 años	2021T1	32,08
Ambos sexos	07 Castilla y León	25 y más años	2023T4	8,43
Ambos sexos	07 Castilla y León	25 y más años	2023T3	8,53
Ambos sexos	07 Castilla y León	25 y más años	2023T2	8,06
Ambos sexos	07 Castilla y León	25 y más años	2023T1	9,33
Ambos sexos	07 Castilla y León	25 y más años	2022T4	8,15
Ambos sexos	07 Castilla y León	25 y más años	2022T3	8,12
Ambos sexos	07 Castilla y León	25 y más años	2022T2	8,67
Ambos sexos	07 Castilla y León	25 y más años	2022T1	10,12
Ambos sexos	07 Castilla y León	25 y más años	2021T4	9,38
Ambos sexos	07 Castilla y León	25 y más años	2021T3	8,98
Ambos sexos	07 Castilla y León	25 y más años	2021T2	11,50
Ambos sexos	07 Castilla y León	25 y más años	2021T1	11,68
Ambos sexos	07 Castilla y León	De 16 a 19 años	2023T4	27,98
Ambos sexos	07 Castilla y León	De 16 a 19 años	2023T3	36,82
Ambos sexos	07 Castilla y León	De 16 a 19 años	2023T2	31,26
Ambos sexos	07 Castilla y León	De 16 a 19 años	2023T1	42,09
Ambos sexos	07 Castilla y León	De 16 a 19 años	2022T4	33,12
Ambos sexos	07 Castilla y León	De 16 a 19 años	2022T3	37,27
Ambos sexos	07 Castilla y León	De 16 a 19 años	2022T2	64,21
Ambos sexos	07 Castilla y León	De 16 a 19 años	2022T1	44,75
Ambos sexos	07 Castilla y León	De 16 a 19 años	2021T4	47,36
Ambos sexos	07 Castilla y León	De 16 a 19 años	2021T3	41,79
Ambos sexos	07 Castilla y León	De 16 a 19 años	2021T2	58,02
Ambos sexos	07 Castilla y León	De 16 a 19 años	2021T1	58,09
Ambos sexos	07 Castilla y León	De 20 a 24 años	2023T4	29,68
Ambos sexos	07 Castilla y León	De 20 a 24 años	2023T3	20,76
Ambos sexos	07 Castilla y León	De 20 a 24 años	2023T2	25,98
Ambos sexos	07 Castilla y León	De 20 a 24 años	2023T1	26,91
Ambos sexos	07 Castilla y León	De 20 a 24 años	2022T4	19,43
Ambos sexos	07 Castilla y León	De 20 a 24 años	2022T3	17,38
Ambos sexos	07 Castilla y León	De 20 a 24 años	2022T2	29,06
Ambos sexos	07 Castilla y León	De 20 a 24 años	2022T1	25,30
Ambos sexos	07 Castilla y León	De 20 a 24 años	2021T4	24,47
Ambos sexos	07 Castilla y León	De 20 a 24 años	2021T3	25,03
Ambos sexos	07 Castilla y León	De 20 a 24 años	2021T2	27,84
Ambos sexos	07 Castilla y León	De 20 a 24 años	2021T1	29,59
Ambos sexos	07 Castilla y León	De 25 a 54 años	2023T4	8,37
Ambos sexos	07 Castilla y León	De 25 a 54 años	2023T3	8,62
Ambos sexos	07 Castilla y León	De 25 a 54 años	2023T2	8,32
Ambos sexos	07 Castilla y León	De 25 a 54 años	2023T1	9,70
Ambos sexos	07 Castilla y León	De 25 a 54 años	2022T4	8,32
Ambos sexos	07 Castilla y León	De 25 a 54 años	2022T3	8,32
Ambos sexos	07 Castilla y León	De 25 a 54 años	2022T2	8,71
Ambos sexos	07 Castilla y León	De 25 a 54 años	2022T1	10,07
Ambos sexos	07 Castilla y León	De 25 a 54 años	2021T4	9,67
Ambos sexos	07 Castilla y León	De 25 a 54 años	2021T3	9,14
Ambos sexos	07 Castilla y León	De 25 a 54 años	2021T2	12,09
Ambos sexos	07 Castilla y León	De 25 a 54 años	2021T1	12,37
Ambos sexos	07 Castilla y León	De 55 y más años	2023T4	8,59
Ambos sexos	07 Castilla y León	De 55 y más años	2023T3	8,28
Ambos sexos	07 Castilla y León	De 55 y más años	2023T2	7,34
Ambos sexos	07 Castilla y León	De 55 y más años	2023T1	8,29
Ambos sexos	07 Castilla y León	De 55 y más años	2022T4	7,66
Ambos sexos	07 Castilla y León	De 55 y más años	2022T3	7,55
Ambos sexos	07 Castilla y León	De 55 y más años	2022T2	8,56
Ambos sexos	07 Castilla y León	De 55 y más años	2022T1	10,25
Ambos sexos	07 Castilla y León	De 55 y más años	2021T4	8,50
Ambos sexos	07 Castilla y León	De 55 y más años	2021T3	8,50
Ambos sexos	07 Castilla y León	De 55 y más años	2021T2	9,69
Ambos sexos	07 Castilla y León	De 55 y más años	2021T1	9,50
Ambos sexos	08 Castilla - La Mancha	Total	2023T4	12,45
Ambos sexos	08 Castilla - La Mancha	Total	2023T3	11,85
Ambos sexos	08 Castilla - La Mancha	Total	2023T2	13,01
Ambos sexos	08 Castilla - La Mancha	Total	2023T1	15,02
Ambos sexos	08 Castilla - La Mancha	Total	2022T4	14,38
Ambos sexos	08 Castilla - La Mancha	Total	2022T3	14,41
Ambos sexos	08 Castilla - La Mancha	Total	2022T2	14,11
Ambos sexos	08 Castilla - La Mancha	Total	2022T1	14,27
Ambos sexos	08 Castilla - La Mancha	Total	2021T4	13,31
Ambos sexos	08 Castilla - La Mancha	Total	2021T3	15,29
Ambos sexos	08 Castilla - La Mancha	Total	2021T2	16,58
Ambos sexos	08 Castilla - La Mancha	Total	2021T1	17,42
Ambos sexos	08 Castilla - La Mancha	Menores de 25 años	2023T4	24,81
Ambos sexos	08 Castilla - La Mancha	Menores de 25 años	2023T3	29,76
Ambos sexos	08 Castilla - La Mancha	Menores de 25 años	2023T2	29,34
Ambos sexos	08 Castilla - La Mancha	Menores de 25 años	2023T1	32,81
Ambos sexos	08 Castilla - La Mancha	Menores de 25 años	2022T4	31,73
Ambos sexos	08 Castilla - La Mancha	Menores de 25 años	2022T3	33,29
Ambos sexos	08 Castilla - La Mancha	Menores de 25 años	2022T2	33,18
Ambos sexos	08 Castilla - La Mancha	Menores de 25 años	2022T1	32,44
Ambos sexos	08 Castilla - La Mancha	Menores de 25 años	2021T4	27,47
Ambos sexos	08 Castilla - La Mancha	Menores de 25 años	2021T3	35,34
Ambos sexos	08 Castilla - La Mancha	Menores de 25 años	2021T2	40,64
Ambos sexos	08 Castilla - La Mancha	Menores de 25 años	2021T1	37,44
Ambos sexos	08 Castilla - La Mancha	25 y más años	2023T4	11,52
Ambos sexos	08 Castilla - La Mancha	25 y más años	2023T3	10,41
Ambos sexos	08 Castilla - La Mancha	25 y más años	2023T2	11,74
Ambos sexos	08 Castilla - La Mancha	25 y más años	2023T1	13,67
Ambos sexos	08 Castilla - La Mancha	25 y más años	2022T4	13,07
Ambos sexos	08 Castilla - La Mancha	25 y más años	2022T3	12,84
Ambos sexos	08 Castilla - La Mancha	25 y más años	2022T2	12,65
Ambos sexos	08 Castilla - La Mancha	25 y más años	2022T1	13,00
Ambos sexos	08 Castilla - La Mancha	25 y más años	2021T4	12,37
Ambos sexos	08 Castilla - La Mancha	25 y más años	2021T3	13,64
Ambos sexos	08 Castilla - La Mancha	25 y más años	2021T2	14,82
Ambos sexos	08 Castilla - La Mancha	25 y más años	2021T1	16,02
Ambos sexos	08 Castilla - La Mancha	De 16 a 19 años	2023T4	47,40
Ambos sexos	08 Castilla - La Mancha	De 16 a 19 años	2023T3	43,42
Ambos sexos	08 Castilla - La Mancha	De 16 a 19 años	2023T2	32,52
Ambos sexos	08 Castilla - La Mancha	De 16 a 19 años	2023T1	44,42
Ambos sexos	08 Castilla - La Mancha	De 16 a 19 años	2022T4	50,20
Ambos sexos	08 Castilla - La Mancha	De 16 a 19 años	2022T3	51,43
Ambos sexos	08 Castilla - La Mancha	De 16 a 19 años	2022T2	47,87
Ambos sexos	08 Castilla - La Mancha	De 16 a 19 años	2022T1	37,56
Ambos sexos	08 Castilla - La Mancha	De 16 a 19 años	2021T4	36,14
Ambos sexos	08 Castilla - La Mancha	De 16 a 19 años	2021T3	44,11
Ambos sexos	08 Castilla - La Mancha	De 16 a 19 años	2021T2	60,47
Ambos sexos	08 Castilla - La Mancha	De 16 a 19 años	2021T1	50,57
Ambos sexos	08 Castilla - La Mancha	De 20 a 24 años	2023T4	21,07
Ambos sexos	08 Castilla - La Mancha	De 20 a 24 años	2023T3	27,30
Ambos sexos	08 Castilla - La Mancha	De 20 a 24 años	2023T2	28,76
Ambos sexos	08 Castilla - La Mancha	De 20 a 24 años	2023T1	31,02
Ambos sexos	08 Castilla - La Mancha	De 20 a 24 años	2022T4	29,11
Ambos sexos	08 Castilla - La Mancha	De 20 a 24 años	2022T3	29,09
Ambos sexos	08 Castilla - La Mancha	De 20 a 24 años	2022T2	29,67
Ambos sexos	08 Castilla - La Mancha	De 20 a 24 años	2022T1	31,39
Ambos sexos	08 Castilla - La Mancha	De 20 a 24 años	2021T4	25,84
Ambos sexos	08 Castilla - La Mancha	De 20 a 24 años	2021T3	32,92
Ambos sexos	08 Castilla - La Mancha	De 20 a 24 años	2021T2	35,38
Ambos sexos	08 Castilla - La Mancha	De 20 a 24 años	2021T1	34,91
Ambos sexos	08 Castilla - La Mancha	De 25 a 54 años	2023T4	11,50
Ambos sexos	08 Castilla - La Mancha	De 25 a 54 años	2023T3	10,13
Ambos sexos	08 Castilla - La Mancha	De 25 a 54 años	2023T2	10,99
Ambos sexos	08 Castilla - La Mancha	De 25 a 54 años	2023T1	13,73
Ambos sexos	08 Castilla - La Mancha	De 25 a 54 años	2022T4	12,77
Ambos sexos	08 Castilla - La Mancha	De 25 a 54 años	2022T3	12,92
Ambos sexos	08 Castilla - La Mancha	De 25 a 54 años	2022T2	12,29
Ambos sexos	08 Castilla - La Mancha	De 25 a 54 años	2022T1	12,74
Ambos sexos	08 Castilla - La Mancha	De 25 a 54 años	2021T4	11,86
Ambos sexos	08 Castilla - La Mancha	De 25 a 54 años	2021T3	13,06
Ambos sexos	08 Castilla - La Mancha	De 25 a 54 años	2021T2	15,09
Ambos sexos	08 Castilla - La Mancha	De 25 a 54 años	2021T1	16,20
Ambos sexos	08 Castilla - La Mancha	De 55 y más años	2023T4	11,57
Ambos sexos	08 Castilla - La Mancha	De 55 y más años	2023T3	11,35
Ambos sexos	08 Castilla - La Mancha	De 55 y más años	2023T2	14,36
Ambos sexos	08 Castilla - La Mancha	De 55 y más años	2023T1	13,48
Ambos sexos	08 Castilla - La Mancha	De 55 y más años	2022T4	14,16
Ambos sexos	08 Castilla - La Mancha	De 55 y más años	2022T3	12,52
Ambos sexos	08 Castilla - La Mancha	De 55 y más años	2022T2	13,95
Ambos sexos	08 Castilla - La Mancha	De 55 y más años	2022T1	13,98
Ambos sexos	08 Castilla - La Mancha	De 55 y más años	2021T4	14,30
Ambos sexos	08 Castilla - La Mancha	De 55 y más años	2021T3	15,84
Ambos sexos	08 Castilla - La Mancha	De 55 y más años	2021T2	13,74
Ambos sexos	08 Castilla - La Mancha	De 55 y más años	2021T1	15,31
Ambos sexos	09 Cataluña	Total	2023T4	8,97
Ambos sexos	09 Cataluña	Total	2023T3	8,50
Ambos sexos	09 Cataluña	Total	2023T2	8,44
Ambos sexos	09 Cataluña	Total	2023T1	10,37
Ambos sexos	09 Cataluña	Total	2022T4	9,91
Ambos sexos	09 Cataluña	Total	2022T3	9,31
Ambos sexos	09 Cataluña	Total	2022T2	9,29
Ambos sexos	09 Cataluña	Total	2022T1	10,23
Ambos sexos	09 Cataluña	Total	2021T4	10,16
